8,1
74,2
166,3
274,4
394,5
524,6
661,7
806,8
957,9
1113,10
1274,11
1439,12
1608,13
1781,14
1957,15
2137,16
2319,17
2505,18
2693,19
2883,20
3076,21
3272,22
3469,23
3669,24
3870,25
4074,26
4279,27
4486,28
4695,29
4905,30
5117,31
5331,32
5546,33
5763,34
5980,35
6200,36
6420,37
6642,38
6866,39
7090,40
7316,41
7543,42
7771,43
8000,44
8230,45
8461,46
8693,47
8927,48
9161,49
9396,50
9633,51
9870,52
10108,53
10347,54
10587,55
10828,56
11069,57
11312,58
11555,59
11799,60
12044,61
12290,62
12536,63
12784,64
13032,65
13280,66
13530,67
13780,68
14031,69
14282,70
14535,71
14788,72
15041,73
15296,74
15550,75
15806,76
16062,77
16319,78
16576,79
16834,80
17093,81
17352,82
17612,83
17873,84
18134,85
18395,86
18657,87
18920,88
19183,89
19447,90
19711,91
19976,92
20241,93
20507,94
20773,95
21040,96
21307,97
21575,98
21844,99
22112,100
22382,101
22651,102
22922,103
23192,104
23463,105
23735,106
24007,107
24280,108
24553,109
24826,110
25100,111
25374,112
25649,113
25924,114
26200,115
26475,116
26752,117
27029,118
27306,119
27583,120
27861,121
28140,122
28419,123
28698,124
28977,125
29257,126
29538,127
29818,128
30099,129
30381,130
30663,131
30945,132
31227,133
31510,134
31794,135
32077,136
32361,137
32646,138
32930,139
33215,140
33501,141
33786,142
34072,143
34359,144
34646,145
34933,146
35220,147
35508,148
35796,149
36084,150
36373,151
36662,152
36951,153
37241,154
37531,155
37821,156
38111,157
38402,158
38693,159
38985,160
39277,161
39569,162
39861,163
40154,164
40447,165
40740,166
41033,167
41327,168
41621,169
41916,170
42210,171
42505,172
42800,173
43096,174
43392,175
43688,176
43984,177
44281,178
44578,179
44875,180
45172,181
45470,182
45768,183
46066,184
46364,185
46663,186
46962,187
47261,188
47561,189
47860,190
48160,191
48461,192
48761,193
49062,194
49363,195
49664,196
49965,197
50267,198
50569,199
50871,200
51174,201
51476,202
51779,203
52083,204
52386,205
52690,206
52993,207
53297,208
53602,209
53906,210
54211,211
54516,212
54821,213
55127,214
55432,215
55738,216
56045,217
56351,218
56657,219
56964,220
57271,221
57578,222
57886,223
58194,224
58501,225
58809,226
59118,227
59426,228
59735,229
60044,230
60353,231
60662,232
60972,233
61282,234
61592,235
61902,236
62212,237
62523,238
62833,239
63144,240
63456,241
63767,242
64079,243
64390,244
64702,245
65014,246
65327,247
65639,248
65952,249
66265,250
66578,251
66891,252
67205,253
67519,254
67833,255
68147,256
68461,257
68775,258
69090,259
69405,260
69720,261
70035,262
70350,263
70666,264
70982,265
71298,266
71614,267
71930,268
72246,269
72563,270
72880,271
73197,272
73514,273
73831,274
74149,275
74467,276
74784,277
75102,278
75421,279
75739,280
76058,281
76376,282
76695,283
77014,284
77334,285
77653,286
77973,287
78292,288
78612,289
78932,290
79252,291
79573,292
79893,293
80214,294
80535,295
80856,296
81177,297
81499,298
81820,299
82142,300
82464,301
82786,302
83108,303
83430,304
83753,305
84076,306
84398,307
84721,308
85044,309
85368,310
85691,311
86015,312
86338,313
86662,314
86986,315
87311,316
87635,317
87959,318
88284,319
88609,320
88934,321
89259,322
89584,323
89910,324
90235,325
90561,326
90887,327
91213,328
91539,329
91865,330
92192,331
92518,332
92845,333
93172,334
93499,335
93826,336
94153,337
94481,338
94808,339
95136,340
95464,341
95792,342
