14,1
-4,2
-20,3
-34,4
-46,5
-56,6
-64,7
-70,8
-74,9
-76,10
-76,11
-74,12
-70,13
-64,14
-56,15
-46,16
-34,17
-20,18
-4,19
14,20
34,21
56,22
80,23
106,24
134,25
164,26
196,27
230,28
266,29
304,30
344,31
386,32
430,33
476,34
524,35
574,36
626,37
680,38
736,39
794,40
854,41
916,42
980,43
1046,44
1114,45
1184,46
1256,47
1330,48
1406,49
1484,50
1564,51
1646,52
1730,53
1816,54
1904,55
1994,56
2086,57
2180,58
2276,59
2374,60
2474,61
2576,62
2680,63
2786,64
2894,65
3004,66
3116,67
3230,68
3346,69
3464,70
3584,71
3706,72
3830,73
3956,74
4084,75
4214,76
4346,77
4480,78
4616,79
4754,80
4894,81
5036,82
5180,83
5326,84
5474,85
5624,86
5776,87
5930,88
6086,89
6244,90
6404,91
6566,92
6730,93
6896,94
7064,95
7234,96
7406,97
7580,98
7756,99
7934,100
8114,101
8296,102
8480,103
8666,104
8854,105
9044,106
9236,107
9430,108
9626,109
9824,110
10024,111
10226,112
10430,113
10636,114
10844,115
11054,116
11266,117
11480,118
11696,119
11914,120
12134,121
12356,122
12580,123
12806,124
13034,125
13264,126
13496,127
13730,128
13966,129
14204,130
14444,131
14686,132
14930,133
15176,134
15424,135
15674,136
15926,137
16180,138
16436,139
16694,140
16954,141
17216,142
17480,143
17746,144
18014,145
18284,146
18556,147
18830,148
19106,149
19384,150
19664,151
19946,152
20230,153
20516,154
20804,155
21094,156
21386,157
21680,158
21976,159
22274,160
22574,161
22876,162
23180,163
23486,164
23794,165
24104,166
24416,167
24730,168
25046,169
25364,170
25684,171
26006,172
26330,173
26656,174
26984,175
27314,176
27646,177
27980,178
28316,179
28654,180
28994,181
29336,182
29680,183
30026,184
30374,185
30724,186
31076,187
31430,188
31786,189
32144,190
32504,191
32866,192
33230,193
33596,194
33964,195
34334,196
34706,197
35080,198
35456,199
35834,200
36214,201
36596,202
36980,203
37366,204
37754,205
38144,206
38536,207
38930,208
39326,209
39724,210
40124,211
40526,212
40930,213
41336,214
41744,215
42154,216
42566,217
42980,218
43396,219
43814,220
44234,221
44656,222
45080,223
45506,224
45934,225
46364,226
46796,227
47230,228
47666,229
48104,230
48544,231
48986,232
49430,233
49876,234
50324,235
50774,236
51226,237
51680,238
52136,239
52594,240
53054,241
53516,242
53980,243
54446,244
54914,245
55384,246
55856,247
56330,248
56806,249
57284,250
57764,251
58246,252
58730,253
59216,254
59704,255
60194,256
60686,257
61180,258
61676,259
62174,260
62674,261
63176,262
63680,263
64186,264
64694,265
65204,266
65716,267
66230,268
66746,269
67264,270
67784,271
68306,272
68830,273
69356,274
69884,275
70414,276
70946,277
71480,278
72016,279
72554,280
73094,281
73636,282
74180,283
74726,284
75274,285
75824,286
76376,287
76930,288
77486,289
78044,290
78604,291
79166,292
79730,293
80296,294
80864,295
81434,296
82006,297
82580,298
83156,299
83734,300
84314,301
84896,302
85480,303
86066,304
86654,305
87244,306
87836,307
88430,308
89026,309
89624,310
90224,311
90826,312
91430,313
92036,314
92644,315
93254,316
93866,317
94480,318
95096,319
95714,320
96334,321
96956,322
97580,323
98206,324
98834,325
99464,326
100096,327
100730,328
101366,329
102004,330
102644,331
103286,332
103930,333
104576,334
105224,335
105874,336
106526,337
107180,338
107836,339
108494,340
109154,341
109816,342
110480,343
111146,344
111814,345
112484,346
113156,347
113830,348
114506,349
115184,350
115864,351
116546,352
117230,353
117916,354
118604,355
119294,356
119986,357
120680,358
121376,359
122074,360
122774,361
123476,362
124180,363
124886,364
125594,365
126304,366
127016,367
127730,368
128446,369
129164,370
129884,371
130606,372
131330,373
132056,374
132784,375
133514,376
134246,377
134980,378
135716,379
136454,380
137194,381
137936,382
138680,383
139426,384
140174,385
140924,386
141676,387
142430,388
143186,389
143944,390
144704,391
145466,392
146230,393
146996,394
147764,395
148534,396
149306,397
150080,398
150856,399
151634,400
152414,401
153196,402
153980,403
154766,404
155554,405
156344,406
157136,407
157930,408
158726,409
159524,410
160324,411
161126,412
161930,413
162736,414
163544,415
164354,416
165166,417
165980,418
166796,419
167614,420
168434,421
169256,422
170080,423
170906,424
171734,425
172564,426
173396,427
174230,428
175066,429
175904,430
176744,431
177586,432
178430,433
179276,434
180124,435
180974,436
181826,437
182680,438
183536,439
184394,440
185254,441
186116,442
186980,443
187846,444
188714,445
189584,446
190456,447
191330,448
192206,449
193084,450
193964,451
194846,452
195730,453
196616,454
197504,455
198394,456
199286,457
200180,458
201076,459
201974,460
202874,461
203776,462
204680,463
205586,464
206494,465
207404,466
208316,467
209230,468
210146,469
211064,470
211984,471
212906,472
213830,473
214756,474
215684,475
216614,476
217546,477
218480,478
219416,479
220354,480
221294,481
222236,482
223180,483
224126,484
225074,485
226024,486
226976,487
227930,488
228886,489
229844,490
230804,491
231766,492
232730,493
233696,494
234664,495
235634,496
236606,497
237580,498
238556,499
239534,500
240514,501
241496,502
242480,503
243466,504
244454,505
245444,506
246436,507
247430,508
248426,509
249424,510
250424,511
251426,512
252430,513
253436,514
254444,515
255454,516
256466,517
257480,518
258496,519
259514,520
260534,521
261556,522
262580,523
263606,524
264634,525
265664,526
266696,527
267730,528
268766,529
269804,530
270844,531
271886,532
272930,533
273976,534
275024,535
276074,536
277126,537
278180,538
279236,539
280294,540
281354,541
282416,542
283480,543
284546,544
285614,545
286684,546
287756,547
288830,548
289906,549
290984,550
292064,551
293146,552
294230,553
295316,554
296404,555
297494,556
298586,557
299680,558
300776,559
301874,560
302974,561
304076,562
305180,563
306286,564
307394,565
308504,566
309616,567
310730,568
311846,569
312964,570
314084,571
315206,572
316330,573
317456,574
318584,575
319714,576
320846,577
321980,578
323116,579
324254,580
325394,581
326536,582
327680,583
328826,584
329974,585
331124,586
332276,587
333430,588
334586,589
335744,590
336904,591
338066,592
339230,593
340396,594
341564,595
342734,596
343906,597
345080,598
346256,599
347434,600
348614,601
349796,602
350980,603
352166,604
353354,605
354544,606
355736,607
356930,608
358126,609
359324,610
360524,611
361726,612
362930,613
364136,614
365344,615
366554,616
367766,617
368980,618
370196,619
371414,620
372634,621
373856,622
375080,623
376306,624
377534,625
378764,626
379996,627
381230,628
382466,629
383704,630
384944,631
386186,632
387430,633
388676,634
389924,635
391174,636
392426,637
393680,638
394936,639
396194,640
397454,641
398716,642
399980,643
401246,644
402514,645
403784,646
405056,647
406330,648
407606,649
408884,650
410164,651
411446,652
412730,653
414016,654
415304,655
416594,656
417886,657
419180,658
420476,659
421774,660
423074,661
424376,662
425680,663
426986,664
428294,665
429604,666
430916,667
432230,668
433546,669
434864,670
436184,671
437506,672
438830,673
440156,674
441484,675
442814,676
444146,677
445480,678
446816,679
448154,680
449494,681
450836,682
452180,683
453526,684
454874,685
456224,686
457576,687
458930,688
460286,689
461644,690
463004,691
464366,692
465730,693
467096,694
468464,695
469834,696
471206,697
472580,698
473956,699
475334,700
476714,701
478096,702
479480,703
480866,704
482254,705
483644,706
485036,707
486430,708
487826,709
489224,710
490624,711
492026,712
493430,713
494836,714
496244,715
497654,716
499066,717
500480,718
501896,719
503314,720
504734,721
506156,722
507580,723
509006,724
510434,725
511864,726
513296,727
514730,728
516166,729
517604,730
519044,731
520486,732
521930,733
523376,734
524824,735
526274,736
527726,737
529180,738
530636,739
532094,740
533554,741
535016,742
536480,743
537946,744
539414,745
540884,746
542356,747
543830,748
545306,749
546784,750
548264,751
549746,752
551230,753
552716,754
554204,755
555694,756
557186,757
558680,758
560176,759
561674,760
563174,761
564676,762
566180,763
567686,764
569194,765
570704,766
572216,767
573730,768
575246,769
576764,770
578284,771
579806,772
581330,773
582856,774
584384,775
585914,776
587446,777
588980,778
590516,779
592054,780
593594,781
595136,782
596680,783
598226,784
599774,785
601324,786
602876,787
604430,788
605986,789
607544,790
609104,791
610666,792
612230,793
613796,794
615364,795
616934,796
618506,797
620080,798
621656,799
623234,800
624814,801
626396,802
627980,803
629566,804
631154,805
632744,806
634336,807
635930,808
637526,809
639124,810
640724,811
642326,812
643930,813
645536,814
647144,815
648754,816
650366,817
651980,818
653596,819
655214,820
656834,821
658456,822
660080,823
661706,824
663334,825
664964,826
666596,827
668230,828
669866,829
671504,830
673144,831
674786,832
676430,833
678076,834
679724,835
681374,836
683026,837
684680,838
686336,839
687994,840
689654,841
691316,842
692980,843
694646,844
696314,845
697984,846
699656,847
701330,848
703006,849
704684,850
706364,851
708046,852
709730,853
711416,854
713104,855
714794,856
716486,857
718180,858
719876,859
721574,860
723274,861
724976,862
726680,863
728386,864
730094,865
731804,866
733516,867
735230,868
736946,869
738664,870
740384,871
742106,872
743830,873
745556,874
747284,875
749014,876
750746,877
752480,878
754216,879
755954,880
757694,881
759436,882
761180,883
762926,884
764674,885
766424,886
768176,887
769930,888
771686,889
773444,890
775204,891
776966,892
778730,893
780496,894
782264,895
784034,896
785806,897
787580,898
789356,899
791134,900
792914,901
794696,902
796480,903
798266,904
800054,905
801844,906
803636,907
805430,908
807226,909
809024,910
810824,911
812626,912
814430,913
816236,914
818044,915
819854,916
821666,917
823480,918
825296,919
827114,920
828934,921
830756,922
832580,923
834406,924
836234,925
838064,926
839896,927
841730,928
843566,929
845404,930
847244,931
849086,932
850930,933
852776,934
854624,935
856474,936
858326,937
860180,938
862036,939
863894,940
865754,941
867616,942
869480,943
871346,944
873214,945
875084,946
876956,947
878830,948
880706,949
882584,950
884464,951
886346,952
888230,953
890116,954
892004,955
893894,956
895786,957
897680,958
899576,959
901474,960
903374,961
905276,962
907180,963
909086,964
910994,965
912904,966
914816,967
916730,968
918646,969
920564,970
922484,971
924406,972
926330,973
928256,974
930184,975
932114,976
934046,977
935980,978
937916,979
939854,980
941794,981
943736,982
945680,983
947626,984
949574,985
951524,986
953476,987
955430,988
957386,989
959344,990
961304,991
963266,992
965230,993
967196,994
969164,995
971134,996
973106,997
975080,998
977056,999
